job_title,job_url,company,company_url,rating,reviews,experience,salary,location,description,tags,posted
Inside Sales Specialist,https://www.naukri.com/job-listings-inside-sales-specialist-simplilearn-bengaluru-0-to-5-years-211025005060,Simplilearn,https://www.naukri.com/simplilearn-jobs-careers-737939,3.2,737.0,0-5 Yrs,4.75-7.5 Lacs PA,Bengaluru(HSR Layout),Qualifications. Graduate in any discipline (MBA preferred but not mandatory)Immediate j...,Edtech;Educational Sales;B2C Sales;Cold Calling;Inside Sales;Inbound Sales;Inbound;Calling,5 days ago
Inside Sales Executive,https://www.naukri.com/job-listings-inside-sales-executive-simplilearn-bengaluru-0-to-5-years-221025022716,Simplilearn,https://www.naukri.com/simplilearn-jobs-careers-737939,3.2,737.0,0-5 Yrs,4-7.5 Lacs PA,Bengaluru,Willingness to work in rotational shifts / weekends (as required for B2C audiences). Wh...,Inside Sales;Edtech;Educational Sales;Inbound Sales;Telesales;Cold Calling;US Sales;Inbound,5 days ago
Customer Support Executive,https://www.naukri.com/job-listings-customer-support-executive-teleperformance-tp-bengaluru-0-to-2-years-221025006519,Teleperformance (TP),https://www.naukri.com/teleperformance-tp-jobs-careers-1141,3.8,35054.0,0-2 Yrs,1.25-3.25 Lacs PA,Bengaluru(Marathahalli Village +10),Domestic Shifts Qualification: graduation Should have excellent communication skillsExp...,Escalation Management;Customer Service;Ticketing;English Language;Voice Support;Blended Process;Solving Queries;Inbound Calls,6 days ago
Project Manager (All Level)- Bangalore,https://www.naukri.com/job-listings-project-manager-all-level-bangalore-kpmg-india-bengaluru-4-to-9-years-090925017969,KPMG India,https://www.naukri.com/kpmg-india-jobs-careers-137160,3.4,6720.0,4-9 Yrs,,Hybrid - Bengaluru,Strategy & KPI management experience:Develop meaningful KPIsEvaluate and improve exist...,Project management;Agile;IT Project Management;Risk advisory;SAP;BFSI;JIRA;PMI,Just now
Mega Walk-in Drive For Customer Support Executive (Eng+Hindi Process,https://www.naukri.com/job-listings-mega-walk-in-drive-for-customer-support-executive-eng-hindi-process-startek-aegis-customer-support-services-pvt-ltd-bangalore-rural-0-to-3-years-211025001496,Startek (Aegis Customer Support Services Pvt. Ltd.),https://www.naukri.com/startek-aegis-customer-support-services-jobs-careers-486913,3.1,8943.0,22 Oct - 15 Nov,1.5-2.5 Lacs PA,Bangalore Rural,Willingness to work rotational day shifts with rotational week-offs.  Educational Quali...,Customer Relationship;Customer Support;Customer Service;Voice Support;BPO;Telecalling;Solving Queries;Customer Care,1 week ago
Research Analyst (Content Creator),https://www.naukri.com/job-listings-research-analyst-content-creator-simplilearn-bengaluru-0-to-2-years-120325009029,Simplilearn,https://www.naukri.com/simplilearn-jobs-careers-737939,3.2,737.0,0-2 Yrs,,Bengaluru,"From college students and early career. professionals to managers, executives, small bu...",Content Creation;Communication Skills;Youtube Marketing;Video Content;Research Analysis;Artificial Intelligence;Video;Youtube,5 days ago
It Recruiter,https://www.naukri.com/job-listings-it-recruiter-careernet-bengaluru-0-to-3-years-221025008602,myself,,,,0-3 Yrs,,Hybrid - Bengaluru,"Dear Candidates, Careernet aims to provide fast, simple and cost-effective solutions f...",IT Recruiter;IT Recruitment;Technical Recruiter;Talent Acquisition;Recruiter;It Hiring;Technical Recruitment;Technical Hiring,6 days ago
Customer Support Executive,https://www.naukri.com/job-listings-customer-support-executive-teleperformance-tp-bengaluru-1-to-3-years-131025013300,Teleperformance (TP),https://www.naukri.com/teleperformance-tp-jobs-careers-1141,3.8,35054.0,27 Oct - 02 Nov,1.25-2.25 Lacs PA,Bengaluru(Kodigehalli +10),Female -Day Shifts Male - 24 / 7 Requirements: . Any Graduates & under Graduates can ap...,Blended Process;Email Support;Customer Support;Semi Voice;Customer Service;Email Writing;Bpo Non Voice;Chat Process,1 day ago
"Inside Sales Executive,",https://www.naukri.com/job-listings-inside-sales-executive-nobroker-bengaluru-0-to-3-years-031025004542,NoBroker,https://www.naukri.com/nobroker-jobs-careers-1632940,3.0,2423.0,0-3 Yrs,2.5-3.5 Lacs PA,Bengaluru(Kaikondrahalli +3),"BenefitslakhRoles and responsibilities: Handle customer calls, resolve their queries, a...",Telesales;Inside Sales;English;Telecalling;Bpo Sales;Target Achievement;Cross Selling;Marathi,Just now
Customer Support Executive- (Telugu and Hindi) -Bangalore,https://www.naukri.com/job-listings-customer-support-executive-telugu-and-hindi-bangalore-2coms-bengaluru-0-to-5-years-231025008727,2coms,https://www.naukri.com/2coms-jobs-careers-10111,3.4,469.0,0-5 Yrs,,Bengaluru,NTH: 17k + 58k Variable pay. . Shift- Day shift. Week off- Sunday off. Mode of Intervie...,bpo;non voice process;domestic bpo;international bpo;back office;customer service;customer care;convincing power,5 days ago
Bangalore - Customer Support Executive,https://www.naukri.com/job-listings-bangalore-customer-support-executive-teleperformance-tp-bengaluru-0-to-1-years-111025014068,Teleperformance (TP),https://www.naukri.com/teleperformance-tp-jobs-careers-1141,3.8,35054.0,0-1 Yrs,1-2.25 Lacs PA,Bengaluru(Marathahalli),"24 / 7 (any 9-hour shift), must be willing to work in night shiftEligibility Criteria: ...",Telugu;Malayalam;Customer Support;Kannada;Tamil;Bpo Customer Service;Domestic Voice Process;Bpo Voice,4 days ago
Assistant Training Manager,https://www.naukri.com/job-listings-assistant-training-manager-bigbasket-bengaluru-7-to-12-years-151025020786,Bigbasket,https://www.naukri.com/bigbasket-jobs-careers-1324522,3.9,5402.0,7-12 Yrs,,Bengaluru(Dasanapura),BIG BASKET is Hiring: Training Assistant Manager (Bangalore - Dasanapur)Location: Bang...,Training And Development;Process Training;Classroom Training;Training Cycle;TTT;Soft Skills Training;Team Leadership;Training Modules,1 day ago
Inviting applications For Voice Process - AML/KYC || Bangalore,https://www.naukri.com/job-listings-inviting-applications-for-voice-process-aml-kyc-bangalore-genpact-mangaluru-bengaluru-0-to-1-years-211025002097,Genpact,https://www.naukri.com/genpact-jobs-careers-25103,3.6,39113.0,0-1 Yrs,,"Mangaluru, Bengaluru",Shift Flexible with Any shift  minimum Qualifications. Graduate or bachelor s degree (e...,Voice Process;BPO;Aml;Aml Kyc;International Call Center;Voice Support;Us Calling;Customer Support,1 week ago
Urgent Requirement || Virtual Car Advisors || Bangalore,https://www.naukri.com/job-listings-urgent-requirement-virtual-car-advisors-bangalore-cars24-bengaluru-0-to-5-years-211025003731,Cars24,https://www.naukri.com/cars24-jobs-careers-2061242,3.5,4253.0,0-5 Yrs,2.5-5.5 Lacs PA,Bengaluru,Bachelors degree preferred (any discipline)No driving licence or test drive experience ...,Camera Confidence;Automotive Sales;Virtual Sales;Excellent Verbal Communication;Customer Engagement;Product Demonstration;Presentation Skills;Consultative Sales,6 days ago
Tracxn - Product Manager,https://www.naukri.com/job-listings-tracxn-product-manager-tracxn-bengaluru-5-to-7-years-201025000884,Tracxn,https://www.naukri.com/tracxn-jobs-careers-2524780,3.0,518.0,5-7 Yrs,,Bengaluru,IMPORTANT: Please read the entire JD to get an accurate picture of the role. Please app...,Product Management;Product Development;New Product Design;It Product Development;New Product Development;It product management;Online Product Management;Startup,1 day ago
Walkin Drive_ Data Scientist(GenAI)/AI Engineer on 2nd Nov_ Bangalore,https://www.naukri.com/job-listings-walkin-drive-data-scientist-genai-ai-engineer-on-2nd-nov-bangalore-hexaware-technologies-bengaluru-6-to-11-years-160925021674,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,6-11 Yrs,,Hybrid - Bengaluru,Lead Data Scientist (GenAI) Experience- 7+years . Notice Period- 15 days / 30days Max (...,Generative Ai;Transformer;Data Science;NLP;data scientist;Tensorflow;Ann;Cnn,1 day ago
Technical Lead - Mixed Signal Design Engineer,https://www.naukri.com/job-listings-technical-lead-mixed-signal-design-engineer-thales-bengaluru-8-to-12-years-100125007879,Thales,https://www.naukri.com/thales-jobs-careers-3658,3.6,441.0,8-12 Yrs,,Hybrid - Bengaluru(Richmond Road),Should have experience of working with multi-disciplinary team (Mechanical team for the...,FPGA;Microcontroller;Microprocessors;Digital Electronics;Power Integrity;Signal Integrity;Ethernet Interface;Mixed Signal Design,1 day ago
Senior Engineer/Technical Lead- Digital Circuit Design,https://www.naukri.com/job-listings-senior-engineer-technical-lead-digital-circuit-design-thales-bengaluru-5-to-10-years-230724015083,Thales,https://www.naukri.com/thales-jobs-careers-3658,3.6,441.0,5-10 Yrs,,Hybrid - Bengaluru(Richmond Road),Technical Skills and Competencies: . Must have strong experience in Electronic design a...,Mixed Signal Design;Digital Circuit Design;Power Integrity;EMI/EMC;Microcontroller;Signal Integrity;D0-160;Avionics,1 day ago
Data Entry Operator @ Kakinda & Rajamundhry,https://www.naukri.com/job-listings-data-entry-operator-kakinda-rajamundhry-heritage-foods-limited-rajahmundry-kakinada-1-to-4-years-060525915857,HERITAGE FOODS LIMITED,https://www.naukri.com/heritage-foods-jobs-careers-83596,4.1,1332.0,1-4 Yrs,,"Rajahmundry, Kakinada",Preparation of Monthly Information System and generate reports as per the business requ...,it assistant;Pivot Table;Hardware Networking;Networking;Computer Hardware;VLOOKUP;MS Office;HLOOKUP,Just now
Associate Consultant - Business Consulting PI,https://www.naukri.com/job-listings-associate-consultant-business-consulting-pi-ernst-young-bengaluru-0-to-3-years-221025505348,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,0-3 Yrs,,Bengaluru,Bachelors or Masters in Agri/ allied preferably MBA (preferably from a reputed institut...,Supply chain;Procurement;Supply chain management;Business transformation;Business analysis;Consulting;Business planning;Business excellence,5 days ago
International Voice  Relocation To Pune/Bangalore,https://www.naukri.com/job-listings-international-voice-relocation-to-pune-bangalore-2coms-kolkata-1-to-6-years-271025007206,2coms,https://www.naukri.com/2coms-jobs-careers-10111,3.4,469.0,1-6 Yrs,3-5 Lacs PA,Kolkata,Education: Graduate Experience: 1yr and above can apply . Only Kolkata candidates can a...,bpo;voice;non voice process;service quality;international bpo;inbound;customer service;customer care,1 day ago
"SAP COE Lead - Devanahalli, Bangalore",https://www.naukri.com/job-listings-sap-coe-lead-devanahalli-bangalore-exide-devanahalli-8-to-11-years-230925013923,Exide,https://www.naukri.com/exide-jobs-careers-414,3.4,2583.0,8-11 Yrs,,Devanahalli,Knowledge and experience of intercompany processes in SAP At least 5 years of experienc...,SAP;Sales And Distribution;SAP SD;SAP MM;Functional consultant;Sales;Coe;Saps,1 day ago
Sales Associate,https://www.naukri.com/job-listings-sales-associate-larsen-toubro-l-t-ahmedabad-surat-vadodara-2-to-6-years-270825021669,Larsen & Toubro (L&T),https://www.naukri.com/larsen-toubro-l-t-jobs-careers-22025,3.9,22208.0,2-6 Yrs,,"Hybrid - Ahmedabad, Surat, Vadodara",Role: Sales Associate-FOS (Buyer FOS) . Qualification: Graduation/ Post Graduation / Di...,B2B Sales;Industrial Sales;PPE;Distribution Development;Network Development;Power Tools;Distribution Channel Sales;Industrial Products,1 day ago
Engineer/Senior Engineer-Production,https://www.naukri.com/job-listings-engineer-senior-engineer-production-saint-gobain-nelamangala-3-to-8-years-271025005606,Saint Gobain,https://www.naukri.com/saint-gobain-jobs-careers-900188,3.9,1926.0,3-8 Yrs,,Nelamangala,Plan the production and other related activities as required by SOP by optimum utilisat...,Production;Shop Floor Management;Production engineering;Engineering;Floor management;Senior;Flooring;Shop floor,1 day ago
Team Leader For international process,https://www.naukri.com/job-listings-team-leader-for-international-process-teleperformance-tp-jaipur-2-to-7-years-161025018991,Teleperformance (TP),https://www.naukri.com/teleperformance-tp-jobs-careers-1141,3.8,35054.0,2-7 Yrs,3-5.5 Lacs PA,Jaipur,"Ensure compliance with company policies, procedures, and regulatory requirements. Joine...",Team Handling;Team Leading;International Call Center;Bpo Operations;Shrinkage Control;Aht;International Chat Process;Chat Process,1 day ago
Customer Assistance Manager-CREDIT CARD-Hardship Assistance Unit,https://www.naukri.com/job-listings-customer-assistance-manager-credit-card-hardship-assistance-unit-kotak-mahindra-bank-limited-mumbai-hyderabad-lucknow-pune-chennai-bengaluru-0-to-1-years-221025506347,Kotak Mahindra Bank,https://www.naukri.com/kotak-mahindra-bank-jobs-careers-7874,3.6,20921.0,0-1 Yrs,,"Mumbai, Hyderabad, Lucknow, Pune, Chennai, Bengaluru","The ideal candidate should be confident, field-ready, and capable of leading a team whi...",Supervisor;Training;Sales;Compliance;Legal;Banking;Management;Recovery operations,5 days ago
Customer Assistance Manager-CREDIT CARD-Hardship Assistance Unit,https://www.naukri.com/job-listings-customer-assistance-manager-credit-card-hardship-assistance-unit-kotak-mahindra-bank-limited-mumbai-hyderabad-pune-lucknow-chennai-bengaluru-0-to-1-years-221025505742,Kotak Mahindra Bank,https://www.naukri.com/kotak-mahindra-bank-jobs-careers-7874,3.6,20921.0,0-1 Yrs,,"Mumbai, Hyderabad, Pune, Lucknow, Chennai, Bengaluru","The ideal candidate should be confident, field-ready, and capable of leading a team whi...",Supervisor;Training;Sales;Compliance;Legal;Banking;Management;Recovery operations,5 days ago
Regional Sales Manager - Roof Top Solar Solutions,https://www.naukri.com/job-listings-regional-sales-manager-roof-top-solar-solutions-exide-chennai-3-to-8-years-250925011404,Exide,https://www.naukri.com/exide-jobs-careers-414,3.4,2583.0,3-8 Yrs,,Chennai,Qualification: Graduate /MBA(Preferred) Only battery manufacturer to LOCATION: As per B...,Sales;Channel Sales;Field Sales;Direct Sales;Channel;Regional;Solar;Sales management,1 day ago
Senior Analyst,https://www.naukri.com/job-listings-senior-analyst-wipro-limited-gurugram-3-to-5-years-271025920912,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,3.7,60993.0,3-5 Yrs,,Gurugram,"The candidate should have experience in React JS, Redux, Material UI, Typescript Should...",redux;gulp;material ui;react.js;webpack;rest;css;ui development,1 day ago
T&T | Cyber : ES | Assistant Manager | Information Security Architect,https://www.naukri.com/job-listings-t-t-cyber-es-assistant-manager-information-security-architect-deloitte-chennai-4-to-9-years-271025501610,Deloitte Consulting,https://www.naukri.com/deloitte-consulting-jobs-careers-1706,3.7,21395.0,4-9 Yrs,,Chennai,"Bachelor s or Master s degree . in Cybersecurity, Computer Science, Information Technol...",Computer science;Information security;Analytical;Risk assessment;ISO 27001;Network security;Agile;HTML,1 day ago
Project Consultant - TCF - Infrastructure Advisory,https://www.naukri.com/job-listings-project-consultant-tcf-infrastructure-advisory-ernst-young-bengaluru-0-to-3-years-231025501186,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,0-3 Yrs,,Bengaluru,MBA from a good institute (Tier-I Indian B-school) with good academic background and hi...,Assurance;Project finance;Financial planning;Agile;Corporate finance;Investment banking;Operations;Advisory,4 days ago
Technical Business Analyst (Java Developer + BA),https://www.naukri.com/job-listings-technical-business-analyst-java-developer-ba-cognizant-chennai-5-to-7-years-271025014519,Cognizant,https://www.naukri.com/cognizant-jobs-careers-2114,3.7,57918.0,5-7 Yrs,,Chennai,"Bachelor s degree in Computer Science, Information Technology, or related field. . 3+ y...",continuous integration;cd;rest;confluence;unit testing;business analysis;ci/cd;java development,1 day ago
Security Delivery Lead,https://www.naukri.com/job-listings-security-delivery-lead-accenture-solutions-pvt-ltd-gurugram-6-to-8-years-271025921183,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,3.7,68076.0,6-8 Yrs,,Gurugram,. Educational Qualification : 15 years full time education . Must have skills : Securit...,risk management;internal control;it audit;control testing;it general controls;security compliance;sap;oracle,1 day ago
